year,month,soil_moisture,oblast
2022,11,0.41588194444444443,Severo-Kazakhstanskaya
2022,12,0.415,Severo-Kazakhstanskaya
2023,1,0.4149919354838709,Severo-Kazakhstanskaya
2023,2,0.43686904761904755,Severo-Kazakhstanskaya
2023,3,0.5061908602150538,Severo-Kazakhstanskaya
2023,4,0.36274166666666663,Severo-Kazakhstanskaya
2023,5,0.2802903225806452,Severo-Kazakhstanskaya
2023,6,0.32940694444444446,Severo-Kazakhstanskaya
2023,7,0.32197043010752685,Severo-Kazakhstanskaya
2023,8,0.33377016129032255,Severo-Kazakhstanskaya
2023,9,0.4254611111111111,Severo-Kazakhstanskaya
2023,10,0.39480107526881725,Severo-Kazakhstanskaya
2023,11,0.4657875,Severo-Kazakhstanskaya
2023,12,0.4682432795698925,Severo-Kazakhstanskaya
2014,1,0.26677956989247315,Vostochno-Kazakhstanskaya
2014,2,0.26474404761904763,Vostochno-Kazakhstanskaya
2014,3,0.3194126344086021,Vostochno-Kazakhstanskaya
2014,4,0.3179472222222222,Vostochno-Kazakhstanskaya
2014,5,0.18163037634408605,Vostochno-Kazakhstanskaya
2014,6,0.17982638888888888,Vostochno-Kazakhstanskaya
2014,7,0.17708198924731183,Vostochno-Kazakhstanskaya
2014,8,0.16753763440860214,Vostochno-Kazakhstanskaya
2014,9,0.15541805555555555,Vostochno-Kazakhstanskaya
2014,10,0.32141935483870965,Vostochno-Kazakhstanskaya
2014,11,0.3080361111111111,Vostochno-Kazakhstanskaya
2014,12,0.27772983870967743,Vostochno-Kazakhstanskaya
2015,1,0.26546102150537637,Vostochno-Kazakhstanskaya
2015,2,0.2690476190476191,Vostochno-Kazakhstanskaya
2015,3,0.3020510752688172,Vostochno-Kazakhstanskaya
2015,4,0.36944722222222226,Vostochno-Kazakhstanskaya
2015,5,0.2579327956989247,Vostochno-Kazakhstanskaya
2015,6,0.16976805555555557,Vostochno-Kazakhstanskaya
2015,7,0.1694005376344086,Vostochno-Kazakhstanskaya
2015,8,0.1735282258064516,Vostochno-Kazakhstanskaya
2015,9,0.21372916666666666,Vostochno-Kazakhstanskaya
2015,10,0.2513978494623656,Vostochno-Kazakhstanskaya
2015,11,0.29181666666666667,Vostochno-Kazakhstanskaya
2015,12,0.2618427419354839,Vostochno-Kazakhstanskaya
2016,1,0.24628360215053763,Vostochno-Kazakhstanskaya
2016,2,0.23770258620689655,Vostochno-Kazakhstanskaya
2016,3,0.3187163978494624,Vostochno-Kazakhstanskaya
2016,4,0.34072916666666664,Vostochno-Kazakhstanskaya
2016,5,0.22793413978494623,Vostochno-Kazakhstanskaya
2016,6,0.18763194444444445,Vostochno-Kazakhstanskaya
2016,7,0.2434260752688172,Vostochno-Kazakhstanskaya
2016,8,0.1718481182795699,Vostochno-Kazakhstanskaya
2016,9,0.17275833333333332,Vostochno-Kazakhstanskaya
2016,10,0.25221639784946237,Vostochno-Kazakhstanskaya
2016,11,0.2871402777777778,Vostochno-Kazakhstanskaya
2016,12,0.25665860215053765,Vostochno-Kazakhstanskaya
2017,1,0.2682513440860215,Vostochno-Kazakhstanskaya
2017,2,0.2733690476190476,Vostochno-Kazakhstanskaya
2017,3,0.298744623655914,Vostochno-Kazakhstanskaya
2017,4,0.35436666666666666,Vostochno-Kazakhstanskaya
2017,5,0.20804166666666665,Vostochno-Kazakhstanskaya
2017,6,0.17600277777777776,Vostochno-Kazakhstanskaya
2017,7,0.18630779569892472,Vostochno-Kazakhstanskaya
2017,8,0.16932795698924732,Vostochno-Kazakhstanskaya
2017,9,0.21773888888888887,Vostochno-Kazakhstanskaya
2017,10,0.2509704301075269,Vostochno-Kazakhstanskaya
2017,11,0.26248611111111114,Vostochno-Kazakhstanskaya
2017,12,0.24696639784946237,Vostochno-Kazakhstanskaya
2018,1,0.25416129032258067,Vostochno-Kazakhstanskaya
2018,2,0.25182142857142853,Vostochno-Kazakhstanskaya
2018,3,0.28497849462365593,Vostochno-Kazakhstanskaya
2018,4,0.2935583333333333,Vostochno-Kazakhstanskaya
2018,5,0.228502688172043,Vostochno-Kazakhstanskaya
2018,6,0.16237361111111112,Vostochno-Kazakhstanskaya
2018,7,0.17538844086021507,Vostochno-Kazakhstanskaya
2018,8,0.17485618279569892,Vostochno-Kazakhstanskaya
2018,9,0.20184305555555554,Vostochno-Kazakhstanskaya
2018,10,0.20759677419354838,Vostochno-Kazakhstanskaya
2018,11,0.24732916666666666,Vostochno-Kazakhstanskaya
2018,12,0.2496747311827957,Vostochno-Kazakhstanskaya
2019,1,0.24368145161290322,Vostochno-Kazakhstanskaya
2019,2,0.23047619047619047,Vostochno-Kazakhstanskaya
2019,3,0.30996102150537636,Vostochno-Kazakhstanskaya
2019,4,0.28529583333333336,Vostochno-Kazakhstanskaya
2019,5,0.2369247311827957,Vostochno-Kazakhstanskaya
2019,6,0.22252222222222223,Vostochno-Kazakhstanskaya
2019,7,0.17450000000000002,Vostochno-Kazakhstanskaya
2019,8,0.2043494623655914,Vostochno-Kazakhstanskaya
2019,9,0.18566388888888888,Vostochno-Kazakhstanskaya
2019,10,0.23025940860215052,Vostochno-Kazakhstanskaya
2019,11,0.2726666666666667,Vostochno-Kazakhstanskaya
2019,12,0.26189650537634407,Vostochno-Kazakhstanskaya
2020,1,0.24831048387096774,Vostochno-Kazakhstanskaya
2020,2,0.24162499999999998,Vostochno-Kazakhstanskaya
2020,3,0.2827795698924731,Vostochno-Kazakhstanskaya
2020,4,0.2810375,Vostochno-Kazakhstanskaya
2020,5,0.16689112903225806,Vostochno-Kazakhstanskaya
2020,6,0.20593333333333333,Vostochno-Kazakhstanskaya
2020,7,0.18466129032258066,Vostochno-Kazakhstanskaya
2020,8,0.19136155913978492,Vostochno-Kazakhstanskaya
2020,9,0.17432638888888888,Vostochno-Kazakhstanskaya
2020,10,0.2485470430107527,Vostochno-Kazakhstanskaya
2020,11,0.24573333333333333,Vostochno-Kazakhstanskaya
2020,12,0.248,Vostochno-Kazakhstanskaya
2021,1,0.248,Vostochno-Kazakhstanskaya
2021,2,0.2480297619047619,Vostochno-Kazakhstanskaya
2021,3,0.27780510752688176,Vostochno-Kazakhstanskaya
2021,4,0.29149305555555555,Vostochno-Kazakhstanskaya
2021,5,0.17327419354838708,Vostochno-Kazakhstanskaya
2021,6,0.18844444444444444,Vostochno-Kazakhstanskaya
2021,7,0.17633467741935485,Vostochno-Kazakhstanskaya
2021,8,0.17006989247311827,Vostochno-Kazakhstanskaya
2021,9,0.17289305555555556,Vostochno-Kazakhstanskaya
2021,10,0.24502553763440862,Vostochno-Kazakhstanskaya
2021,11,0.27581944444444445,Vostochno-Kazakhstanskaya
2021,12,0.3013333333333333,Vostochno-Kazakhstanskaya
2022,1,0.28650672043010755,Vostochno-Kazakhstanskaya
2022,2,0.272,Vostochno-Kazakhstanskaya
2022,3,0.3442836021505376,Vostochno-Kazakhstanskaya
2022,4,0.28423194444444444,Vostochno-Kazakhstanskaya
2022,5,0.16820967741935483,Vostochno-Kazakhstanskaya
2022,6,0.18083611111111111,Vostochno-Kazakhstanskaya
2022,7,0.1956505376344086,Vostochno-Kazakhstanskaya
2022,8,0.17673790322580646,Vostochno-Kazakhstanskaya
2022,9,0.16585972222222223,Vostochno-Kazakhstanskaya
2022,10,0.19002956989247313,Vostochno-Kazakhstanskaya
2022,11,0.26575,Vostochno-Kazakhstanskaya
2022,12,0.24536424731182793,Vostochno-Kazakhstanskaya
2023,1,0.24063037634408602,Vostochno-Kazakhstanskaya
2023,2,0.23699999999999996,Vostochno-Kazakhstanskaya
2023,3,0.3425994623655914,Vostochno-Kazakhstanskaya
2023,4,0.34637222222222225,Vostochno-Kazakhstanskaya
2023,5,0.19507930107526883,Vostochno-Kazakhstanskaya
2023,6,0.1601138888888889,Vostochno-Kazakhstanskaya
2023,7,0.15769220430107525,Vostochno-Kazakhstanskaya
2023,8,0.2539126344086022,Vostochno-Kazakhstanskaya
2023,9,0.3055541666666667,Vostochno-Kazakhstanskaya
2023,10,0.29535080645161293,Vostochno-Kazakhstanskaya
2023,11,0.3115444444444444,Vostochno-Kazakhstanskaya
2023,12,0.2990806451612903,Vostochno-Kazakhstanskaya
2014,1,0.34378494623655914,Yuzhno-Kazakhstanskaya
2014,2,0.3567142857142857,Yuzhno-Kazakhstanskaya
2014,3,0.32976344086021503,Yuzhno-Kazakhstanskaya
2014,4,0.26137222222222223,Yuzhno-Kazakhstanskaya
2014,5,0.12826747311827957,Yuzhno-Kazakhstanskaya
2014,6,0.11350833333333334,Yuzhno-Kazakhstanskaya
2014,7,0.10506451612903225,Yuzhno-Kazakhstanskaya
2014,8,0.10499999999999998,Yuzhno-Kazakhstanskaya
2014,9,0.10894861111111111,Yuzhno-Kazakhstanskaya
2014,10,0.17439247311827955,Yuzhno-Kazakhstanskaya
2014,11,0.30614444444444444,Yuzhno-Kazakhstanskaya
2014,12,0.3015591397849462,Yuzhno-Kazakhstanskaya
2015,1,0.3290483870967742,Yuzhno-Kazakhstanskaya
2015,2,0.3344300595238095,Yuzhno-Kazakhstanskaya
2015,3,0.2840268817204301,Yuzhno-Kazakhstanskaya
2015,4,0.20918750000000003,Yuzhno-Kazakhstanskaya
2015,5,0.132127688172043,Yuzhno-Kazakhstanskaya
2015,6,0.10714583333333333,Yuzhno-Kazakhstanskaya
2015,7,0.10501209677419354,Yuzhno-Kazakhstanskaya
2015,8,0.12058870967741936,Yuzhno-Kazakhstanskaya
2015,9,0.11750972222222222,Yuzhno-Kazakhstanskaya
2015,10,0.18888306451612902,Yuzhno-Kazakhstanskaya
2015,11,0.3486944444444445,Yuzhno-Kazakhstanskaya
2015,12,0.34778897849462365,Yuzhno-Kazakhstanskaya
2016,1,0.362002688172043,Yuzhno-Kazakhstanskaya
2016,2,0.3042140804597701,Yuzhno-Kazakhstanskaya
2016,3,0.23988440860215052,Yuzhno-Kazakhstanskaya
2016,4,0.2582111111111111,Yuzhno-Kazakhstanskaya
2016,5,0.18364381720430106,Yuzhno-Kazakhstanskaya
2016,6,0.14867638888888887,Yuzhno-Kazakhstanskaya
2016,7,0.11222311827956989,Yuzhno-Kazakhstanskaya
2016,8,0.10537365591397849,Yuzhno-Kazakhstanskaya
2016,9,0.10627083333333333,Yuzhno-Kazakhstanskaya
2016,10,0.17858736559139785,Yuzhno-Kazakhstanskaya
2016,11,0.2231125,Yuzhno-Kazakhstanskaya
2016,12,0.3009771505376344,Yuzhno-Kazakhstanskaya
2017,1,0.28735080645161293,Yuzhno-Kazakhstanskaya
2017,2,0.3376785714285714,Yuzhno-Kazakhstanskaya
2017,3,0.24162768817204303,Yuzhno-Kazakhstanskaya
2017,4,0.16426388888888888,Yuzhno-Kazakhstanskaya
2017,5,0.03941397849462366,Yuzhno-Kazakhstanskaya
2017,6,0.028419444444444445,Yuzhno-Kazakhstanskaya
2017,7,0.02731989247311828,Yuzhno-Kazakhstanskaya
2017,8,0.029001344086021508,Yuzhno-Kazakhstanskaya
2017,9,0.03267777777777778,Yuzhno-Kazakhstanskaya
2017,10,0.046069892473118275,Yuzhno-Kazakhstanskaya
2017,11,0.060594444444444444,Yuzhno-Kazakhstanskaya
2017,12,0.2237258064516129,Yuzhno-Kazakhstanskaya
2018,1,0.2083010752688172,Yuzhno-Kazakhstanskaya
2018,2,0.21630357142857143,Yuzhno-Kazakhstanskaya
2018,3,0.162747311827957,Yuzhno-Kazakhstanskaya
2018,4,0.05511944444444444,Yuzhno-Kazakhstanskaya
2018,5,0.037705645161290324,Yuzhno-Kazakhstanskaya
2018,6,0.026544444444444447,Yuzhno-Kazakhstanskaya
2018,7,0.02509408602150538,Yuzhno-Kazakhstanskaya
2018,8,0.024669354838709676,Yuzhno-Kazakhstanskaya
2018,9,0.024973611111111113,Yuzhno-Kazakhstanskaya
2018,10,0.03998252688172043,Yuzhno-Kazakhstanskaya
2018,11,0.1352486111111111,Yuzhno-Kazakhstanskaya
2018,12,0.26885887096774197,Yuzhno-Kazakhstanskaya
2019,1,0.29604166666666665,Yuzhno-Kazakhstanskaya
2019,2,0.29995238095238097,Yuzhno-Kazakhstanskaya
2019,3,0.17656720430107528,Yuzhno-Kazakhstanskaya
2019,4,0.1469861111111111,Yuzhno-Kazakhstanskaya
2019,5,0.03169220430107527,Yuzhno-Kazakhstanskaya
2019,6,0.02555972222222222,Yuzhno-Kazakhstanskaya
2019,7,0.021274193548387096,Yuzhno-Kazakhstanskaya
2019,8,0.016259408602150537,Yuzhno-Kazakhstanskaya
2019,9,0.02261527777777778,Yuzhno-Kazakhstanskaya
2019,10,0.035491935483870966,Yuzhno-Kazakhstanskaya
2019,11,0.06545138888888889,Yuzhno-Kazakhstanskaya
2019,12,0.20324462365591398,Yuzhno-Kazakhstanskaya
2020,1,0.23470430107526882,Yuzhno-Kazakhstanskaya
2020,2,0.2424727011494253,Yuzhno-Kazakhstanskaya
2020,3,0.0748252688172043,Yuzhno-Kazakhstanskaya
2020,4,0.09252361111111111,Yuzhno-Kazakhstanskaya
2020,5,0.05851747311827957,Yuzhno-Kazakhstanskaya
2020,6,0.022005555555555556,Yuzhno-Kazakhstanskaya
2020,7,0.021545698924731186,Yuzhno-Kazakhstanskaya
2020,8,0.018879032258064515,Yuzhno-Kazakhstanskaya
2020,9,0.027405555555555555,Yuzhno-Kazakhstanskaya
2020,10,0.02565994623655914,Yuzhno-Kazakhstanskaya
2020,11,0.07356805555555555,Yuzhno-Kazakhstanskaya
2020,12,0.11925,Yuzhno-Kazakhstanskaya
2021,1,0.1453521505376344,Yuzhno-Kazakhstanskaya
2021,2,0.2049449404761905,Yuzhno-Kazakhstanskaya
2021,3,0.24011155913978494,Yuzhno-Kazakhstanskaya
2021,4,0.11977083333333333,Yuzhno-Kazakhstanskaya
2021,5,0.03564650537634409,Yuzhno-Kazakhstanskaya
2021,6,0.024204166666666665,Yuzhno-Kazakhstanskaya
2021,7,0.021651881720430106,Yuzhno-Kazakhstanskaya
2021,8,0.01685752688172043,Yuzhno-Kazakhstanskaya
2021,9,0.014445833333333333,Yuzhno-Kazakhstanskaya
2021,10,0.03733467741935484,Yuzhno-Kazakhstanskaya
2021,11,0.07310277777777778,Yuzhno-Kazakhstanskaya
2021,12,0.23011021505376344,Yuzhno-Kazakhstanskaya
2022,1,0.3225040322580645,Yuzhno-Kazakhstanskaya
2022,2,0.2708035714285714,Yuzhno-Kazakhstanskaya
2022,3,0.2974798387096774,Yuzhno-Kazakhstanskaya
2022,4,0.08874722222222223,Yuzhno-Kazakhstanskaya
2022,5,0.0727002688172043,Yuzhno-Kazakhstanskaya
2022,6,0.029566666666666668,Yuzhno-Kazakhstanskaya
2022,7,0.024123655913978494,Yuzhno-Kazakhstanskaya
2022,8,0.025986559139784947,Yuzhno-Kazakhstanskaya
2022,9,0.025181944444444444,Yuzhno-Kazakhstanskaya
2022,10,0.07831182795698925,Yuzhno-Kazakhstanskaya
2022,11,0.2828291666666667,Yuzhno-Kazakhstanskaya
2022,12,0.30397983870967743,Yuzhno-Kazakhstanskaya
2023,1,0.3511706989247312,Yuzhno-Kazakhstanskaya
2023,2,0.337078869047619,Yuzhno-Kazakhstanskaya
2023,3,0.15113306451612904,Yuzhno-Kazakhstanskaya
2023,4,0.09933333333333333,Yuzhno-Kazakhstanskaya
2023,5,0.053977150537634404,Yuzhno-Kazakhstanskaya
2023,6,0.024359722222222224,Yuzhno-Kazakhstanskaya
2023,7,0.023978494623655915,Yuzhno-Kazakhstanskaya
2023,8,0.05421639784946237,Yuzhno-Kazakhstanskaya
2023,9,0.04785833333333333,Yuzhno-Kazakhstanskaya
2023,10,0.08490456989247311,Yuzhno-Kazakhstanskaya
2023,11,0.21030277777777778,Yuzhno-Kazakhstanskaya
2023,12,0.2717258064516129,Yuzhno-Kazakhstanskaya
2014,1,0.3235967741935484,Zapadno-Kazakhstanskaya
2014,2,0.3159434523809524,Zapadno-Kazakhstanskaya
2014,3,0.35530241935483875,Zapadno-Kazakhstanskaya
2014,4,0.29838472222222223,Zapadno-Kazakhstanskaya
2014,5,0.18391532258064516,Zapadno-Kazakhstanskaya
2014,6,0.14324861111111112,Zapadno-Kazakhstanskaya
2014,7,0.12587096774193549,Zapadno-Kazakhstanskaya
2014,8,0.12391263440860216,Zapadno-Kazakhstanskaya
2014,9,0.1289361111111111,Zapadno-Kazakhstanskaya
2014,10,0.18924059139784943,Zapadno-Kazakhstanskaya
2014,11,0.22159444444444445,Zapadno-Kazakhstanskaya
2014,12,0.2526666666666667,Zapadno-Kazakhstanskaya
2015,1,0.3238965053763441,Zapadno-Kazakhstanskaya
2015,2,0.3157797619047619,Zapadno-Kazakhstanskaya
2015,3,0.3208790322580645,Zapadno-Kazakhstanskaya
2015,4,0.2738527777777778,Zapadno-Kazakhstanskaya
2015,5,0.18216801075268815,Zapadno-Kazakhstanskaya
2015,6,0.13094027777777778,Zapadno-Kazakhstanskaya
2015,7,0.1439758064516129,Zapadno-Kazakhstanskaya
2015,8,0.14378897849462366,Zapadno-Kazakhstanskaya
2015,9,0.1453,Zapadno-Kazakhstanskaya
2015,10,0.15213978494623656,Zapadno-Kazakhstanskaya
2015,11,0.2782277777777778,Zapadno-Kazakhstanskaya
2015,12,0.3165537634408602,Zapadno-Kazakhstanskaya
2016,1,0.30901344086021504,Zapadno-Kazakhstanskaya
2016,2,0.36659482758620693,Zapadno-Kazakhstanskaya
2016,3,0.35370430107526885,Zapadno-Kazakhstanskaya
2016,4,0.3305958333333333,Zapadno-Kazakhstanskaya
2016,5,0.3134784946236559,Zapadno-Kazakhstanskaya
2016,6,0.19554166666666667,Zapadno-Kazakhstanskaya
2016,7,0.17501478494623657,Zapadno-Kazakhstanskaya
2016,8,0.13801881720430106,Zapadno-Kazakhstanskaya
2016,9,0.2275875,Zapadno-Kazakhstanskaya
2016,10,0.26105645161290325,Zapadno-Kazakhstanskaya
2016,11,0.3176027777777778,Zapadno-Kazakhstanskaya
2016,12,0.2942836021505376,Zapadno-Kazakhstanskaya
2017,1,0.2899032258064516,Zapadno-Kazakhstanskaya
2017,2,0.30740178571428567,Zapadno-Kazakhstanskaya
2017,3,0.37288306451612907,Zapadno-Kazakhstanskaya
2017,4,0.3066125,Zapadno-Kazakhstanskaya
2017,5,0.19400672043010753,Zapadno-Kazakhstanskaya
2017,6,0.17461805555555554,Zapadno-Kazakhstanskaya
2017,7,0.14505779569892474,Zapadno-Kazakhstanskaya
2017,8,0.1426706989247312,Zapadno-Kazakhstanskaya
2017,9,0.14470416666666666,Zapadno-Kazakhstanskaya
2017,10,0.20123252688172044,Zapadno-Kazakhstanskaya
2017,11,0.27952916666666666,Zapadno-Kazakhstanskaya
2017,12,0.273369623655914,Zapadno-Kazakhstanskaya
2018,1,0.2938938172043011,Zapadno-Kazakhstanskaya
2018,2,0.2957470238095238,Zapadno-Kazakhstanskaya
2018,3,0.3574516129032258,Zapadno-Kazakhstanskaya
2018,4,0.29790694444444443,Zapadno-Kazakhstanskaya
2018,5,0.1667768817204301,Zapadno-Kazakhstanskaya
2018,6,0.14554583333333335,Zapadno-Kazakhstanskaya
2018,7,0.14319354838709678,Zapadno-Kazakhstanskaya
2018,8,0.14536424731182795,Zapadno-Kazakhstanskaya
2018,9,0.16472916666666668,Zapadno-Kazakhstanskaya
2018,10,0.19215994623655916,Zapadno-Kazakhstanskaya
2018,11,0.20137500000000003,Zapadno-Kazakhstanskaya
2018,12,0.2559206989247312,Zapadno-Kazakhstanskaya
2019,1,0.2764516129032258,Zapadno-Kazakhstanskaya
2019,2,0.2916666666666667,Zapadno-Kazakhstanskaya
2019,3,0.3589704301075269,Zapadno-Kazakhstanskaya
2019,4,0.2584486111111111,Zapadno-Kazakhstanskaya
2019,5,0.16243279569892471,Zapadno-Kazakhstanskaya
2019,6,0.14090416666666666,Zapadno-Kazakhstanskaya
2019,7,0.17521774193548387,Zapadno-Kazakhstanskaya
2019,8,0.1463709677419355,Zapadno-Kazakhstanskaya
2019,9,0.18702777777777777,Zapadno-Kazakhstanskaya
2019,10,0.20641397849462367,Zapadno-Kazakhstanskaya
2019,11,0.24141666666666667,Zapadno-Kazakhstanskaya
2019,12,0.27143010752688174,Zapadno-Kazakhstanskaya
2020,1,0.26521102150537634,Zapadno-Kazakhstanskaya
2020,2,0.3057859195402299,Zapadno-Kazakhstanskaya
2020,3,0.25760483870967743,Zapadno-Kazakhstanskaya
2020,4,0.20190972222222223,Zapadno-Kazakhstanskaya
2020,5,0.19441801075268816,Zapadno-Kazakhstanskaya
2020,6,0.14425694444444442,Zapadno-Kazakhstanskaya
2020,7,0.14476478494623657,Zapadno-Kazakhstanskaya
2020,8,0.19231854838709678,Zapadno-Kazakhstanskaya
2020,9,0.19270555555555555,Zapadno-Kazakhstanskaya
2020,10,0.17391129032258065,Zapadno-Kazakhstanskaya
2020,11,0.1799125,Zapadno-Kazakhstanskaya
2020,12,0.1871048387096774,Zapadno-Kazakhstanskaya
2021,1,0.2505067204301075,Zapadno-Kazakhstanskaya
2021,2,0.36595684523809524,Zapadno-Kazakhstanskaya
2021,3,0.3848467741935484,Zapadno-Kazakhstanskaya
2021,4,0.30846666666666667,Zapadno-Kazakhstanskaya
2021,5,0.19405913978494624,Zapadno-Kazakhstanskaya
2021,6,0.15661805555555555,Zapadno-Kazakhstanskaya
2021,7,0.14949462365591398,Zapadno-Kazakhstanskaya
2021,8,0.13076747311827958,Zapadno-Kazakhstanskaya
2021,9,0.19775694444444444,Zapadno-Kazakhstanskaya
2021,10,0.19527822580645163,Zapadno-Kazakhstanskaya
2021,11,0.2526819444444445,Zapadno-Kazakhstanskaya
2021,12,0.30029032258064514,Zapadno-Kazakhstanskaya
2022,1,0.3567997311827957,Zapadno-Kazakhstanskaya
2022,2,0.3665208333333333,Zapadno-Kazakhstanskaya
2022,3,0.3645322580645161,Zapadno-Kazakhstanskaya
2022,4,0.28670555555555555,Zapadno-Kazakhstanskaya
2022,5,0.2975215053763441,Zapadno-Kazakhstanskaya
2022,6,0.153125,Zapadno-Kazakhstanskaya
2022,7,0.19614516129032256,Zapadno-Kazakhstanskaya
2022,8,0.15148521505376344,Zapadno-Kazakhstanskaya
2022,9,0.20032777777777777,Zapadno-Kazakhstanskaya
2022,10,0.22983198924731182,Zapadno-Kazakhstanskaya
2022,11,0.3284458333333333,Zapadno-Kazakhstanskaya
2022,12,0.3230040322580645,Zapadno-Kazakhstanskaya
2023,1,0.3379139784946237,Zapadno-Kazakhstanskaya
2023,2,0.34175297619047623,Zapadno-Kazakhstanskaya
2023,3,0.3505241935483871,Zapadno-Kazakhstanskaya
2023,4,0.2663041666666667,Zapadno-Kazakhstanskaya
2023,5,0.18686693548387096,Zapadno-Kazakhstanskaya
2023,6,0.16919166666666666,Zapadno-Kazakhstanskaya
2023,7,0.19455779569892473,Zapadno-Kazakhstanskaya
2023,8,0.15275672043010752,Zapadno-Kazakhstanskaya
2023,9,0.18801944444444443,Zapadno-Kazakhstanskaya
2023,10,0.3005510752688172,Zapadno-Kazakhstanskaya
2023,11,0.371625,Zapadno-Kazakhstanskaya
2023,12,0.3695793010752688,Zapadno-Kazakhstanskaya
2014,1,0.47113037634408605,Zhambylskaya
2014,2,0.5969494047619048,Zhambylskaya
2014,3,0.4970497311827957,Zhambylskaya
2014,4,0.16895972222222222,Zhambylskaya
2014,5,0.05856182795698925,Zhambylskaya
2014,6,0.050747222222222214,Zhambylskaya
2014,7,0.0371747311827957,Zhambylskaya
2014,8,0.03645430107526882,Zhambylskaya
2014,9,0.04116388888888889,Zhambylskaya
2014,10,0.12896505376344086,Zhambylskaya
2014,11,0.3642111111111111,Zhambylskaya
2014,12,0.44998387096774195,Zhambylskaya
2015,1,0.4836370967741936,Zhambylskaya
2015,2,0.4933363095238095,Zhambylskaya
2015,3,0.3590698924731183,Zhambylskaya
2015,4,0.15941527777777778,Zhambylskaya
2015,5,0.049353494623655916,Zhambylskaya
2015,6,0.0388875,Zhambylskaya
2015,7,0.03629435483870967,Zhambylskaya
2015,8,0.03827822580645161,Zhambylskaya
2015,9,0.04554166666666667,Zhambylskaya
2015,10,0.21518682795698924,Zhambylskaya
2015,11,0.4967916666666667,Zhambylskaya
2015,12,0.5025725806451613,Zhambylskaya
2016,1,0.5473830645161291,Zhambylskaya
2016,2,0.44325862068965516,Zhambylskaya
2016,3,0.2392768817204301,Zhambylskaya
2016,4,0.2757541666666667,Zhambylskaya
2016,5,0.145369623655914,Zhambylskaya
2016,6,0.05720416666666666,Zhambylskaya
2016,7,0.04491801075268817,Zhambylskaya
2016,8,0.03794354838709677,Zhambylskaya
2016,9,0.03809166666666666,Zhambylskaya
2016,10,0.18873655913978493,Zhambylskaya
2016,11,0.34996805555555555,Zhambylskaya
2016,12,0.47195026881720425,Zhambylskaya
2017,1,0.471358870967742,Zhambylskaya
2017,2,0.4886830357142857,Zhambylskaya
2017,3,0.44513709677419355,Zhambylskaya
2017,4,0.25198750000000003,Zhambylskaya
2017,5,0.08095698924731183,Zhambylskaya
2017,6,0.052227777777777776,Zhambylskaya
2017,7,0.04325537634408602,Zhambylskaya
2017,8,0.04689247311827957,Zhambylskaya
2017,9,0.05263333333333334,Zhambylskaya
2017,10,0.06663575268817204,Zhambylskaya
2017,11,0.08380277777777778,Zhambylskaya
2017,12,0.31285752688172047,Zhambylskaya
2018,1,0.43176478494623655,Zhambylskaya
2018,2,0.4542127976190476,Zhambylskaya
2018,3,0.3829153225806452,Zhambylskaya
2018,4,0.13418194444444445,Zhambylskaya
2018,5,0.054494623655913975,Zhambylskaya
2018,6,0.04838055555555556,Zhambylskaya
2018,7,0.04151344086021505,Zhambylskaya
2018,8,0.04017607526881721,Zhambylskaya
2018,9,0.04384444444444445,Zhambylskaya
2018,10,0.1297701612903226,Zhambylskaya
2018,11,0.30482916666666665,Zhambylskaya
2018,12,0.4921155913978495,Zhambylskaya
2019,1,0.5165577956989248,Zhambylskaya
2019,2,0.4963005952380953,Zhambylskaya
2019,3,0.3745537634408602,Zhambylskaya
2019,4,0.2939819444444444,Zhambylskaya
2019,5,0.06945698924731183,Zhambylskaya
2019,6,0.04290833333333333,Zhambylskaya
2019,7,0.044025537634408606,Zhambylskaya
2019,8,0.03663440860215053,Zhambylskaya
2019,9,0.04028194444444445,Zhambylskaya
2019,10,0.05583870967741935,Zhambylskaya
2019,11,0.14101249999999999,Zhambylskaya
2019,12,0.24820833333333334,Zhambylskaya
2020,1,0.33923387096774194,Zhambylskaya
2020,2,0.2847040229885057,Zhambylskaya
2020,3,0.09720698924731183,Zhambylskaya
2020,4,0.11405972222222223,Zhambylskaya
2020,5,0.06664381720430107,Zhambylskaya
2020,6,0.026594444444444445,Zhambylskaya
2020,7,0.031655913978494626,Zhambylskaya
2020,8,0.022088709677419355,Zhambylskaya
2020,9,0.036033333333333334,Zhambylskaya
2020,10,0.0406747311827957,Zhambylskaya
2020,11,0.11074583333333332,Zhambylskaya
2020,12,0.17422043010752689,Zhambylskaya
2021,1,0.22656989247311826,Zhambylskaya
2021,2,0.4956488095238096,Zhambylskaya
2021,3,0.3942862903225806,Zhambylskaya
2021,4,0.2687861111111111,Zhambylskaya
2021,5,0.04855645161290322,Zhambylskaya
2021,6,0.03625,Zhambylskaya
2021,7,0.030631720430107527,Zhambylskaya
2021,8,0.030905913978494622,Zhambylskaya
2021,9,0.032391666666666666,Zhambylskaya
2021,10,0.0632244623655914,Zhambylskaya
2021,11,0.06673194444444445,Zhambylskaya
2021,12,0.21503360215053766,Zhambylskaya
2022,1,0.3915806451612903,Zhambylskaya
2022,2,0.3557232142857143,Zhambylskaya
2022,3,0.38835618279569895,Zhambylskaya
2022,4,0.18013194444444444,Zhambylskaya
2022,5,0.08796236559139785,Zhambylskaya
2022,6,0.053101388888888885,Zhambylskaya
2022,7,0.041715053763440854,Zhambylskaya
